cowcode,year,repress_index,repress_index_lagged,police,gdp_WDI_log10,polity2_P4,pop_WDI_log10,cameo_protests,lji_LS,trade_WDI,subpolice_IDC
100,1995,8,8,1,11.26464313,7,7.561357089,1,0.530300021,35.49723032,1
100,1996,8,8,1,11.27348047,7,7.569097407,31,0.529299974,36.04410719,1
100,1997,8,8,1,11.28812845,7,7.576615434,8,0.522400022,35.59706809,1
100,1998,8,8,1,11.29059549,7,7.58392738,5,0.515299976,35.90892305,1
100,1999,7,8,1,11.27194378,7,7.591058716,2,0.506600022,36.14927931,1
100,2000,8,7,1,11.28446457,7,7.598023722,17,0.492799997,32.66708547,1
100,2001,7,8,1,11.29169068,7,7.604830263,20,0.477600008,33.90111179,1
100,2002,6,7,1,11.30243051,7,7.611461591,0,0.46540001,32.98263921,1
100,2003,8,6,1,11.31912272,7,7.617879254,4,0.452800006,36.51618352,1
100,2004,8,8,1,11.34168771,7,7.624033982,18,0.442900002,35.86342693,1
100,2005,8,8,1,11.36166174,7,7.629895849,5,0.426499993,37.53595537,1
100,2006,8,8,1,11.39014878,7,7.635492764,21,0.412499994,39.74696047,1
100,2007,8,8,1,11.41891749,7,7.640854114,27,0.411300004,37.184368,1
100,2008,8,8,1,11.43283786,7,7.6459621,23,0.420899987,39.24449593,1
100,2009,7,8,1,11.43804052,7,7.650793564,6,0.442099988,35.1416989,1
100,2010,7,7,1,11.45652393,7,7.655356488,5,0.469799995,34.32010548,1
101,1994,7,7,1,11.42777976,8,7.331924052,0,0.479799986,51.444814,1
101,1995,7,7,1,11.44460995,8,7.341060098,6,0.472499996,47.34234294,1
101,1996,6,7,1,11.443751,8,7.349969709,20,0.466199994,55.97242779,1
101,1997,6,6,1,11.47057365,8,7.358653181,5,0.456999987,51.24503641,1
101,1998,5,6,1,11.47184889,8,7.36714271,4,0.446399987,43.59939293,1
101,1999,4,5,1,11.44511359,7,7.375477806,5,0.432900012,42.07023048,1
101,2000,4,4,1,11.46083773,7,7.38367978,2,0.418900013,47.85722155,1
101,2001,4,4,1,11.47533408,6,7.391754761,18,0.404700011,42.14126802,1
101,2002,4,4,1,11.43506359,6,7.399680781,69,0.388999999,48.57571065,1
101,2003,4,4,1,11.40000407,6,7.407418508,91,0.373600006,50.57700738,1
101,2004,6,4,1,11.47294066,6,7.414916452,104,0.363000005,55.3674556,1
101,2005,6,6,1,11.51558643,6,7.42213737,30,0.354999989,60.12732976,1
101,2006,6,6,1,11.55647377,5,7.428947428,26,0.347799987,58.66559156,1
101,2007,6,6,1,11.59291698,5,7.435328415,91,0.335399985,56.19909548,1
101,2008,5,6,1,11.61525441,5,7.441472544,14,0.324400008,51.82901238,1
101,2009,5,5,1,11.60111981,-3,7.447638731,45,0.312400013,38.52092966,1
101,2010,6,5,1,11.59460467,-3,7.453928676,26,0.308999985,46.13689352,1
130,1994,2,4,1,10.63395347,9,7.049528161,0,0.528800011,43.7777475,0
130,1995,3,2,1,10.64362761,9,7.059002828,2,0.539499998,45.91127073,0
130,1996,4,3,1,10.65108411,9,7.068303662,2,0.541100025,44.21570268,0
130,1997,4,4,1,10.66948443,8,7.077420672,36,0.533500016,45.01718632,0
130,1998,2,4,1,10.68344401,9,7.086304615,6,0.520399988,43.39510795,0
130,1999,5,2,1,10.66235739,9,7.094894211,23,0.493999988,49.2012508,0
130,2000,2,5,1,10.66707333,6,7.103157715,21,0.483200014,59.4646993,0
130,2001,4,2,1,10.68417193,6,7.111083213,12,0.475800008,50.74505716,0
130,2002,3,4,1,10.70160921,6,7.118709873,6,0.472799987,49.37654964,0
130,2003,5,3,1,10.71327639,6,7.126120948,16,0.473199993,47.24163069,0
130,2004,3,5,1,10.74754788,6,7.13342355,61,0.469599992,50.66524037,0
130,2005,4,3,1,10.7699404,6,7.140691747,79,0.468199998,56.0998297,0
130,2006,4,4,1,10.78865557,7,7.147966293,34,0.46540001,59.70978319,0
130,2007,4,4,1,10.79806424,5,7.15523146,52,0.44569999,62.58713843,0
130,2008,4,4,1,10.82483085,5,7.162437116,8,0.433699995,68.05694738,0
130,2009,4,4,1,10.82728415,5,7.169510558,12,0.421499997,52.10484902,0
130,2010,3,4,1,10.84233065,5,7.17641301,38,0.415499985,60.30323871,0
135,1994,7,6,1,10.84689814,1,7.377514021,0,0.2245,28.92299577,0
135,1995,5,7,1,10.8779485,1,7.385591261,1,0.277200013,30.92721785,0
135,1996,7,5,1,10.88993727,1,7.393642299,0,0.272899985,31.65420409,0
135,1997,4,7,1,10.91719236,1,7.40158928,23,0.275700003,33.46954585,0
135,1998,4,4,1,10.9154886,1,7.40922385,18,0.282999992,32.95302179,0
135,1999,6,4,1,10.92193287,1,7.41627916,3,0.305900007,33.20577656,0
135,2000,4,6,1,10.93347951,5,7.422588921,90,0.354600012,35.53803216,0
135,2001,5,4,1,10.93615472,9,7.428123207,5,0.449000001,35.06440143,0
135,2002,5,5,1,10.95921584,9,7.432984803,1,0.506299973,35.24918133,0
135,2003,5,5,1,10.97693776,9,7.437310117,45,0.568300009,37.62461033,0
135,2004,5,5,1,10.99795414,9,7.441289914,67,0.649200022,41.93607827,0
135,2005,3,5,1,11.0244282,9,7.445076893,22,0.686999977,47.35731748,0
135,2006,3,3,1,11.05595141,9,7.448738095,11,0.693499982,51.78505603,0
135,2007,2,3,1,11.09145591,9,7.452293359,38,0.653400004,55.68811328,0
135,2008,3,2,1,11.12938694,9,7.455793435,98,0.647700012,58.43376739,0
135,2009,3,3,1,11.13411971,9,7.459281713,52,0.671899974,48.11192962,0
135,2010,3,3,1,11.1688774,9,7.462812237,24,0.712100029,51.67280894,0
140,1994,4,5,1,12.12225849,8,8.202577445,0,0.573000014,19.33290546,1
140,1995,6,4,1,12.14102939,8,8.209568349,3,0.555599988,16.98446,1
140,1996,4,6,1,12.1505139,8,8.216468583,3,0.54430002,15.63559148,1
140,1997,4,4,1,12.16501272,8,8.223259753,17,0.538699985,16.57620926,1
140,1998,6,4,1,12.16647748,8,8.229899958,31,0.532100022,16.43858493,1
140,1999,4,6,1,12.16850632,8,8.236332347,31,0.532599986,20.98216648,1
140,2000,6,4,1,12.18715678,8,8.242517427,36,0.535700023,22.63976136,1
140,2001,5,6,1,12.19314965,8,8.248454046,14,0.536199987,26.93628502,1
140,2002,4,5,1,12.20621312,8,8.254155222,5,0.532700002,27.6183574,1
140,2003,4,4,1,12.21113924,8,8.259615966,34,0.531099975,28.14038472,1
140,2004,4,4,1,12.23546027,8,8.26483312,31,0.52670002,29.67825248,1
140,2005,4,4,1,12.24914942,8,8.269809618,45,0.525900006,27.08679521,1
140,2006,6,4,1,12.26602462,8,8.2745442829999991,29,0.526600003,26.04169988,1
140,2007,4,6,1,12.29161524,8,8.27905166,68,0.522099972,25.29261137,1
140,2008,4,4,1,12.31319418,8,8.283369901,31,0.514100015,27.25756942,1
140,2009,5,4,1,12.31264695,8,8.287547589,31,0.514699996,22.1059756,1
140,2010,4,5,1,12.34417016,8,8.291621083,14,0.52609998,22.77217811,1
145,1994,2,2,1,10.03641317,9,6.873134112,0,0.588100016,48.86085141,0
145,1995,3,2,1,10.05626972,9,6.882088203,1,0.614600003,49.7379857,0
145,1996,1,3,1,10.07480938,9,6.890938678,1,0.634599984,49.85629111,0
145,1997,1,1,1,10.09580924,9,6.89968144,0,0.644699991,50.46966341,0
145,1998,4,1,1,10.11711993,9,6.90831132,0,0.647499979,52.28116177,0
145,1999,1,4,1,10.11896994,9,6.916825756,2,0.640399992,44.16825464,0
145,2000,4,1,1,10.12972688,9,6.925222541,15,0.626100004,45.59777511,0
145,2001,1,4,1,10.13697865,9,6.933499183,10,0.61589998,45.22782135,0
145,2002,1,1,1,10.14764135,9,6.941651239,2,0.605099976,49.35026047,0
145,2003,4,1,1,10.15925975,8,6.949674059,130,0.592100024,51.96783514,0
145,2004,2,4,1,10.17701615,8,6.95756127,16,0.571500003,57.46426632,0
145,2005,2,2,1,10.19580581,8,6.965310191,97,0.552299976,67.64194249,0
145,2006,2,2,1,10.21615469,8,6.972917401,31,0.52700001,74.53784911,0
145,2007,2,2,1,10.23553847,8,6.980386973,121,0.508899987,76.06191165,0
145,2008,3,2,1,10.26145232,8,6.987731226,78,0.4921,82.8670212,0
145,2009,2,3,1,10.27579222,7,6.994967052,2,0.489899993,68.62707452,0
145,2010,3,2,1,10.29335441,7,7.002105127,21,0.503400028,75.51162599,1
155,1994,3,5,1,11.0239476,8,7.151257661,0,0.628099978,53.21502871,0
155,1995,4,3,1,11.06110928,8,7.15778504,7,0.656700015,54.96715328,0
155,1996,3,4,1,11.08969321,8,7.163976999,2,0.678900003,54.7679748,0
155,1997,3,3,1,11.12081075,8,7.169857164,9,0.699299991,54.9466136,0
155,1998,6,3,1,11.13919564,8,7.175446084,34,0.729600012,54.32116368,0
155,1999,4,6,1,11.13740159,8,7.180779407,9,0.776799977,55.34726711,0
155,2000,4,4,1,11.15994298,9,7.185891971,15,0.836300015,59.31582211,0
155,2001,2,4,1,11.17405399,9,7.190782934,14,0.862900019,63.14312621,0
155,2002,0,2,1,11.18734302,9,7.195468159,8,0.892400026,63.39372549,0
155,2003,2,0,1,11.20475738,9,7.200019731,28,0.910000026,66.31628662,0
155,2004,2,2,1,11.2349903,9,7.204526157,58,0.920400023,69.73366335,0
155,2005,1,2,1,11.25924018,9,7.209051547,22,0.924499989,71.61676087,0
155,2006,1,1,1,11.28584524,10,7.213637377,115,0.9296,73.09865108,0
155,2007,1,1,1,11.30664158,10,7.218277977,50,0.930599988,76.4074155,0
155,2008,3,1,1,11.32170611,10,7.222931173,56,0.926500022,80.78977343,0
155,2009,3,3,1,11.31485906,10,7.227531569,17,0.916299999,66.33720292,0
155,2010,1,3,1,11.33952696,10,7.232043581,14,0.903100014,69.063716,0
160,1994,3,3,1,11.43906572,7,7.536592175,0,0.425199986,18.13434587,1
160,1995,1,3,1,11.42652915,7,7.541930656,14,0.430200011,19.77142309,1
160,1996,3,1,1,11.44989167,7,7.547114445,8,0.448900014,21.50646841,1
160,1997,3,3,1,11.48376127,7,7.552150026,22,0.466600001,23.33617884,1
160,1998,5,3,1,11.50016921,7,7.557067379,5,0.473399997,23.35002797,1
160,1999,4,5,1,11.48521161,8,7.561902633,10,0.496600002,21.38274496,1
160,2000,5,4,1,11.48177217,8,7.566682408,21,0.4991,22.62244478,1
160,2001,5,5,1,11.46218979,8,7.571425249,120,0.492000014,21.85225545,1
160,2002,4,5,1,11.41209414,8,7.576131052,48,0.479900002,41.75272436,1
160,2003,3,4,1,11.44887012,8,7.580786663,39,0.469799995,40.64474803,1
160,2004,4,3,1,11.48641489,8,7.585370161,85,0.47240001,40.69264611,1
160,2005,2,4,1,11.52324947,8,7.589870673,77,0.479999989,40.55127097,1
160,2006,3,2,1,11.5568631,8,7.59428068,49,0.487100005,40.43347987,1
160,2007,2,3,1,11.59432071,8,7.598618669,66,0.487500012,40.94517062,1
160,2008,3,2,1,11.61159268,8,7.602929447,28,0.481999993,40.40267338,1
160,2009,3,3,1,11.58509622,8,7.607270414,23,0.496600002,34.05712691,1
160,2010,4,3,1,11.62698363,8,7.610537234,20,0.522599995,34.97101326,1
2,1994,1,1,0,12.99781348,10,8.420163764,0,0.990199983,21.05545916,1
2,1995,1,1,0,13.00931914,10,8.425335286,0,0.990400016,22.45338165,1
2,1996,1,1,0,13.02540009,10,8.430387919,0,0.990800023,22.68707199,1
2,1997,1,1,0,13.04429668,10,8.435616652,1,0.99089998,23.42832108,1
2,1998,1,1,0,13.06333711,10,8.440679286,0,0.99089998,22.82589093,1
2,1999,1,1,0,13.08350262,10,8.445666463,0,0.9903,23.27347266,1
2,2000,1,1,0,13.10106968,10,8.450499158,0,0.989799976,25.04363522,1
2,2001,3,1,0,13.10538414,10,8.45479755,0,0.989000022,22.84295783,1
2,2002,2,3,0,13.11288305,10,8.458826923,0,0.988099992,22.15427178,1
2,2003,2,2,0,13.12513304,10,8.462559605,0,0.987500012,22.47710057,1
2,2004,4,2,0,13.14132746,10,8.466578931,0,0.986800015,24.35240674,1
2,2005,4,4,0,13.15632195,10,8.47058188,0,0.986299992,25.55599404,1
2,2006,4,4,0,13.16854757,10,8.474769582,0,0.985599995,26.90014861,1
2,2007,3,4,0,13.17662078,10,8.478899962,0,0.985099971,27.95580207,1
2,2008,2,3,0,13.17602756,10,8.483007803,0,0.984700024,29.88679806,1
2,2009,3,2,0,13.16486716,10,8.486815051,0,0.984200001,24.64156346,1
2,2010,2,3,0,13.17586247,10,8.490416545,0,0.983799994,28.05795228,1
20,1994,1,0,0,11.99531967,10,7.462407927,0,0.981299996,64.59258753,1
20,1995,0,1,0,12.00686379,10,7.466901873,15,0.981700003,69.28235298,1
20,1996,0,0,0,12.01383958,10,7.471441605,14,0.981999993,70.49052359,1
20,1997,0,0,0,12.03204227,10,7.475757574,8,0.981899977,74.58291846,1
20,1998,1,0,0,12.04401814,10,7.479361824,2,0.981299996,78.35142618,1
20,1999,0,1,0,12.06093192,10,7.482891955,9,0.981400013,80.39091729,1
20,2000,1,0,0,12.08177923,10,7.486936459,12,0.98150003,83.04164705,1
20,2001,1,1,0,12.08784173,10,7.491654422,67,0.981700003,78.62104945,1
20,2002,1,1,0,12.10245429,10,7.496377148,3,0.981599987,75.97658417,1
20,2003,1,1,0,12.11869781,10,7.50029176,17,0.981700003,70.08726587,1
20,2004,1,1,0,12.13537121,10,7.504343818,14,0.98180002,70.43207563,1
20,2005,2,1,0,12.15654309,10,7.508445586,6,0.98089999,69.98287966,1
20,2006,2,2,0,12.1742692,10,7.512833413,16,0.979799986,68.2513217,1
20,2007,2,2,0,12.20311995,10,7.517050999,14,0.978699982,66.45730751,1
20,2008,2,2,0,12.20747279,10,7.521754005,11,0.977199972,67.19054669,1
20,2009,0,2,0,12.19456706,10,7.526712597,11,0.974799991,58.62246509,1
20,2010,2,0,0,12.20777974,10,7.531541362,55,0.97329998,60.34993632,1
205,1994,0,1,0,10.99009898,10,6.555141142,0,0.952799976,126.3376246,0
205,1995,0,0,0,11.03004486,10,6.557367748,3,0.958299994,135.9403488,0
205,1996,1,0,0,11.06110928,10,6.560804196,2,0.961799979,138.7037378,0
205,1997,0,1,0,11.10605484,10,6.565159365,4,0.964900017,142.3218996,0
205,1998,0,0,0,11.14224864,10,6.56968939,1,0.967599988,157.9779613,0
205,1999,1,0,0,11.1856243,10,6.57458519,3,0.968999982,160.1439639,0
205,2000,0,1,0,11.22482301,10,6.580374521,1,0.970399976,175.1400153,0
205,2001,0,0,0,11.24716281,10,6.587289147,3,0.970899999,175.0278573,0
205,2002,0,0,0,11.2721411,10,6.594607655,1,0.970300019,163.7655427,0
205,2003,1,0,0,11.28506198,10,6.601682099,8,0.969900012,146.5522581,0
205,2004,1,1,0,11.3133124,10,6.609622365,0,0.968599975,146.6968911,0
205,2005,1,1,0,11.33738937,10,6.619084352,3,0.966799974,148.2798697,0
205,2006,1,1,0,11.358871,10,6.630792956,10,0.964699984,149.9589644,0
205,2007,1,1,0,11.3814003,10,6.643348236,5,0.961700022,153.2936771,0
205,2008,2,1,0,11.36149174,10,6.652202232,4,0.958999991,159.6251559,0
205,2009,1,2,0,11.33885276,10,6.656613202,9,0.9551,172.9987376,0
205,2010,1,1,0,11.34664436,10,6.658979605,12,0.953199983,189.4217016,0
211,1994,0,0,0,11.53683358,10,7.004991777,0,0.966700017,113.2322997,1
211,1995,0,0,0,11.54706917,10,7.005901349,1,0.967599988,116.3785678,1
211,1996,0,0,0,11.55277039,10,7.006749931,9,0.968299985,119.2127758,1
211,1997,0,0,0,11.56894057,10,7.007800888,5,0.967899978,125.6889401,1
211,1998,1,0,0,11.57737919,10,7.008728227,2,0.965399981,124.7091226,1
211,1999,1,1,0,11.59249875,10,7.009723583,6,0.964399993,125.1699905,1
211,2000,0,1,0,11.60834736,10,7.010776825,2,0.963400006,142.2301351,1
211,2001,1,0,0,11.61309622,10,7.012270586,4,0.961799979,139.5768398,1
211,2002,0,1,0,11.62044734,10,7.014217393,2,0.960600019,136.0851495,1
211,2003,0,0,0,11.6249315,10,7.01603553,6,0.959699988,132.7155528,1
211,2004,1,0,0,11.64017026,10,7.017915105,4,0.95690000099999994,136.9184053,1
211,2005,0,1,0,11.65013844,10,7.020303967,8,0.954299986,144.5290507,1
211,2006,0,0,0,11.66108352,10,7.023168392,4,0.953299999,149.5675093,1
211,2007,0,0,0,11.67676583,8,7.02635755,4,0.950999975,152.4684469,1
211,2008,1,0,0,11.67870226,8,7.029788376,5,0.946799994,161.0884478,1
211,2009,1,1,0,11.66983642,8,7.033282708,5,0.944199979,135.4060405,1
211,2010,1,1,0,11.68210174,8,7.0372505930000004,9,0.939499974,149.9976731,1
220,1994,0,2,1,12.29619774,9,7.773253793,0,0.786000013,41.82623974,0
220,1995,0,0,1,12.30525246,9,7.774822682,27,0.787,43.64612858,0
220,1996,0,0,1,12.3113448,9,7.776360441,44,0.778699994,44.32923995,0
220,1997,0,0,1,12.3213747,9,7.777896759,33,0.763599992,48.03349688,0
220,1998,2,0,1,12.33668783,9,7.779497559,23,0.746599972,49.50676679,0
220,1999,2,2,1,12.35129759,9,7.781731814,9,0.731299996,49.7609206,0
220,2000,2,2,1,12.36801153,9,7.784706424,4,0.717700005,55.86124572,0
220,2001,1,2,1,12.37654229,9,7.787867161,26,0.708599985,54.95936809,0
220,2002,1,1,1,12.38144722,9,7.791025487,65,0.704200029,53.07202476,0
220,2003,3,1,1,12.38500714,9,7.794103676,57,0.700999975,50.79783352,0
220,2004,2,3,1,12.39712625,9,7.797301445,56,0.696200013,51.92500788,0
220,2005,1,2,1,12.40428965,9,7.80057516,53,0.68809998000000006,53.98070678,0
220,2006,1,1,1,12.4147996,9,7.803603092,106,0.677100003,56.10342445,0
220,2007,1,1,1,12.42520316,9,7.80629006,35,0.66869998,56.42075658,0
220,2008,2,1,1,12.42630952,9,7.808717134,24,0.661800027,57.39708289,0
220,2009,1,2,1,12.4136484,9,7.810951534,70,0.649299979,50.46245085,0
220,2010,1,1,1,12.42203307,9,7.813097105,69,0.632600009,54.86779108,0
230,1994,2,1,0,11.9626747,10,7.597136693,0,0.933000028,41.64447874,1
230,1995,2,2,0,11.9744882,10,7.59905352,0,0.933300018,44.77537409,1
230,1996,3,2,0,11.98589151,10,7.600862425,6,0.930800021,46.24521926,1
230,1997,2,3,0,12.0016818,10,7.602682638,10,0.925700009,51.16625712,1
230,1998,0,2,0,12.02035299,10,7.604479955,3,0.915000021,52.66145437,1
230,1999,1,0,0,12.03942998,10,7.60624025,9,0.913200021,54.63646695,1
230,2000,2,1,0,12.0616334,10,7.608182142,20,0.91109997,60.08233375,1
230,2001,1,2,0,12.07838793,10,7.611196441,21,0.906199992,57.99715546,1
230,2002,1,1,0,12.09008868,10,7.617331265,0,0.908699989,55.09917924,1
230,2003,3,1,0,12.10285202,10,7.625185283,21,0.91140002,53.4636891,1
230,2004,1,3,0,12.1162058,10,7.632678888,38,0.910399973,54.52418269,1
230,2005,2,1,0,12.13178222,10,7.640015637,28,0.909200013,54.76229758,1
230,2006,3,2,0,12.14924683,10,7.647356745,35,0.912199974,56.17713481,1
230,2007,3,3,0,12.16462346,10,7.655395889,53,0.914900005,57.74760376,1
230,2008,2,3,0,12.16846213,10,7.662324322,24,0.915000021,55.98333004,1
230,2009,2,2,0,12.15180178,10,7.666171024,19,0.910600007,46.99487433,1
230,2010,1,2,0,12.15250849,10,7.668170552,14,0.899200022,52.92824056,1
235,1994,1,1,1,11.23962226,10,6.9996317790000004,0,0.950100005,57.17735986,0
235,1995,2,1,1,11.25783451,10,7.001135324,0,0.951300025,59.91447216,0
235,1996,1,2,1,11.27279276,10,7.002768255,1,0.951799989,60.20980505,0
235,1997,1,1,1,11.29149761,10,7.004707208,2,0.949800014,62.3049515,0
235,1998,1,1,1,11.31189154,10,7.006902086,0,0.946500003,63.83089886,0
235,1999,1,1,1,11.32853454,10,7.009358588,0,0.943099976,63.31432982,0
235,2000,2,1,1,11.34479887,10,7.01241107,0,0.939999998,67.45299799,0
235,2001,1,2,1,11.35316003,10,7.015473848,0,0.939400017,65.09195518,0
235,2002,1,1,1,11.35649434,10,7.017852339,0,0.936600029,62.30825942,0
235,2003,1,1,1,11.3524353,10,7.01948273,3,0.934899986,61.13894749,0
235,2004,1,1,1,11.36013502,10,7.020521254,7,0.933300018,63.20459367,0
235,2005,1,1,1,11.36351609,10,7.021327011,2,0.930599988,62.94450456,0
235,2006,1,1,1,11.37051679,10,7.022110184,3,0.9278,68.54705312,0
235,2007,1,1,1,11.38126855,10,7.022962724,0,0.922500014,69.94611758,0
235,2008,1,1,1,11.3826527,10,7.023588938,3,0.917900026,72.07574292,0
235,2009,1,1,1,11.36887794,10,7.024002955,1,0.913399994,61.49269353,0
235,2010,2,1,1,11.37635976,10,7.02420234,3,0.906499982,67.78329546,0
255,1994,0,1,0,12.44686168,10,7.910828955,0,0.975199997,42.05788309,1
255,1995,0,0,0,12.45347582,10,7.912105366,0,0.977100015,43.58163421,1
255,1996,0,0,0,12.45702608,10,7.91336254,0,0.977699995,45.00562096,1
255,1997,0,0,0,12.46470411,10,7.91399797,0,0.977999985,49.64265864,1
255,1998,0,0,0,12.47338623,10,7.914063738,0,0.978299975,51.58497235,1
255,1999,2,0,0,12.48152575,10,7.914344443,0,0.978399992,53.36584963,1
255,2000,0,2,0,12.49392068,10,7.914932615,0,0.978799999,61.526061,1
255,2001,1,0,0,12.50123185,10,7.915663208,0,0.978699982,62.06283889,1
255,2002,1,1,0,12.5003696,10,7.91639338,0,0.978699982,60.93488981,1
255,2003,1,1,0,12.49726008,10,7.91663382,0,0.978200018,61.84931971,1
255,2004,1,1,0,12.50239707,10,7.916539536,0,0.977900028,66.22619911,1
255,2005,0,1,1,12.50552033,10,7.916292951,0,0.976999998,70.91871294,1
255,2006,0,0,1,12.52177859,10,7.915803077,0,0.975600004,77.44972915,1
255,2007,0,0,1,12.53454898,10,7.915222345,0,0.974300027,79.8744174,1
255,2008,1,0,1,12.53870817,10,7.914396565,0,0.973200023,81.52480473,1
255,2009,0,1,1,12.51323225,10,7.913296135,0,0.971800029,71.2287129,1
255,2010,1,0,1,12.53101244,10,7.912630803,0,0.969500005,79.86862424,1
290,1995,1,0,1,11.40210484,9,7.586531023,8,0.779600024,43.67839435,NA
290,1996,1,1,1,11.4276435,9,7.586861409,6,0.806100011,45.47564827,NA
290,1997,0,1,1,11.45482657,9,7.587145678,1,0.817200005,50.47384509,NA
290,1998,1,0,1,11.47442025,9,7.587300952,21,0.816399992,56.66054525,1
290,1999,0,1,1,11.49412675,9,7.587264894,26,0.800400019,54.02153911,1
290,2000,2,0,1,11.51348928,9,7.582729403,20,0.786300004,60.79070241,1
290,2001,1,2,1,11.5188757,9,7.582609594,8,0.785000026,58.07519472,1
290,2002,0,1,1,11.5276531,10,7.582408433,11,0.798300028,60.92445631,1
290,2003,1,0,1,11.54285529,10,7.582115316,17,0.810800016,69.43730569,1
290,2004,2,1,1,11.56460452,10,7.581861198,9,0.825200021,71.21316697,1
290,2005,1,2,1,11.57951837,10,7.581670331,3,0.840200007,70.27496093,1
290,2006,1,1,1,11.6055593,10,7.581395116,11,0.856299996,77.79139372,1
290,2007,1,1,1,11.63508445,10,7.581159272,8,0.862800002,80.66200462,1
290,2008,1,1,1,11.65315943,10,7.581218498,5,0.863399982,80.75445408,1
290,2009,2,1,1,11.66523849,10,7.58151279,1,0.85769999,75.22591327,1
290,2010,1,2,1,11.68062646,10,7.580272406,5,0.861599982,82.10832645,1
305,1994,1,1,1,11.45158228,10,6.899608117,0,0.976199985,65.98709334,1
305,1995,1,1,1,11.46301755,10,6.900273049,0,0.976199985,68.2566011,1
305,1996,0,1,1,11.47310433,10,6.900859432,1,0.976000011,70.08367112,1
305,1997,0,0,1,11.48210145,10,6.90135156,0,0.976000011,74.86769022,1
305,1998,2,0,1,11.49738445,10,6.901828104,0,0.975499988,76.92714939,1
305,1999,1,2,1,11.51256033,10,6.902673081,1,0.974900007,78.26014034,1
305,2000,3,1,1,11.52697862,10,6.903717415,18,0.9745,85.36049562,1
305,2001,1,3,1,11.53244734,10,6.905379891,13,0.97390002,87.53666476,1
305,2002,1,1,1,11.53956158,10,6.907516535,3,0.973200023,86.948168,1
305,2003,2,1,1,11.54363105,10,6.909632131,4,0.971499979,86.38738242,1
305,2004,1,2,1,11.55535084,10,6.912326551,6,0.970700026,90.79234569,1
305,2005,1,1,0,11.564989,10,6.915285257,4,0.968699992,94.03380568,1
305,2006,1,1,0,11.57973559,10,6.917434137,0,0.966899991,98.08831121,1
305,2007,1,1,0,11.59562958,10,6.918841887,2,0.96390003,100.7332541,1
305,2008,1,1,0,11.60192643,10,6.920201409,6,0.961000025,102.0736827,1
305,2009,1,1,0,11.58526102,10,6.921339057,4,0.957499981,87.06223097,1
305,2010,1,1,0,11.59316751,10,6.922383076,0,0.953599989,99.01979624,1
310,1994,0,1,0,10.95982264,10,7.014661431,0,0.900200009,56.46018006,0
310,1995,0,0,0,10.96624386,10,7.014056806,3,0.9199,78.38470531,0
310,1996,1,0,0,10.96660164,10,7.013310811,2,0.92839998,83.29220667,0
310,1997,1,1,0,10.98004192,10,7.012435886,4,0.931100011,94.84871912,0
310,1998,0,1,0,10.99665748,10,7.011425373,1,0.928600013,107.4299006,0
310,1999,1,0,0,11.00979497,10,7.010195187,4,0.92019999,114.0257748,0
310,2000,0,1,0,11.028823300000001,10,7.009067043,6,0.902700007,137.4066012,0
310,2001,1,0,0,11.04616727,10,7.008070862,13,0.888700008,131.0450687,0
310,2002,1,1,0,11.06628492,10,7.006834202,2,0.879800022,118.3201092,0
310,2003,1,1,0,11.083671,10,7.005590238,5,0.871500015,116.6061743,0
310,2004,2,1,0,11.10412505,10,7.004628539,6,0.866699994,123.2677026,0
310,2005,1,2,0,11.12217654,10,7.003764819,2,0.868300021,127.5930883,0
310,2006,1,1,0,11.13933745,10,7.003088551,265,0.868700027,148.8675024,0
310,2007,2,1,0,11.14038861,10,7.002415763,49,0.871599972,155.346865,0
310,2008,1,2,0,11.14496008,10,7.001655325,28,0.876600027,158.1952772,0
310,2009,1,1,0,11.11484441,10,7.000982565,14,0.883099973,144.7680732,0
310,2010,2,1,0,11.11772193,10,7.000000999,1,0.880800009,158.2043044,0
316,1994,2,0,0,11.1169131,10,7.0142511,0,0.921000004,75.6995856,1
316,1995,3,2,0,11.14312726,10,7.013984817,2,0.915600002,83.8949552,1
316,1996,0,3,0,11.16108937,10,7.013479379,3,0.900600016,81.49325044,1
316,1997,0,0,0,11.15849819,10,7.013011371,2,0.888199985,85.07416815,1
316,1998,1,0,0,11.15706975,10,7.0125999,0,0.869799972,84.68860957,1
316,1999,0,1,0,11.16324787,10,7.012156156,12,0.853100002,86.26125292,1
316,2000,1,0,0,11.18139192,10,7.010938333,84,0.832499981,98.2331208,1
316,2001,0,1,0,11.19384504,10,7.009306603,23,0.809300005,99.30997399,1
316,2002,0,0,0,11.20096261,10,7.008468842,3,0.778199971,91.52598182,1
316,2003,1,0,0,11.21633484,10,7.008344544,10,0.765299976,95.01519722,1
316,2004,2,1,0,11.23713891,10,7.008476721,14,0.737999976,113.8683352,1
316,2005,1,2,0,11.26462424,10,7.009077463,22,0.702600002,122.0152585,1
316,2006,1,1,0,11.29341339,9,7.010253513,13,0.680599988,127.6325026,1
316,2007,1,1,0,11.31708926,9,7.012787805,17,0.664900005,130.3729027,1
316,2008,1,1,0,11.32858345,9,7.016389898,17,0.664200008,124.2888316,1
316,2009,1,1,0,11.30720927,9,7.018864202,2,0.675499976,113.4927688,1
316,2010,0,1,0,11.31697205,9,7.020129569,4,0.702000022,128.9670771,1
317,1994,0,2,0,10.64576817,7,6.728055843,0,0.609600008,108.3720992,1
