police,repress_index_lagged,hasNHRI,cameo_protests,pop_WDI_log10,polity2_P4,gdp_WDI_log10,lji_LS,ifs,cowcode,year,geocode
0,1,0,2,7.018864202,9,11.30720927,0.675499976,CZE,316,2009,Czech Republic
0,1,0,4,7.020129569,9,11.31697205,0.702000022,CZE,316,2010,Czech Republic
0,2,1,0,6.728055843,7,10.64576817,0.609600008,SVK,317,1994,Slovakia
0,0,1,1,6.729326729,7,10.67043234,0.60680002,SVK,317,1995,Slovakia
0,1,1,5,6.730246019,7,10.6982706,0.603900015,SVK,317,1996,Slovakia
0,2,1,3,6.731047857,7,10.7232725,0.602400005,SVK,317,1997,Slovakia
0,1,1,4,6.731630339,9,10.74062351,0.605799973,SVK,317,1998,Slovakia
0,1,1,15,6.732073551,9,10.74016327,0.60619998,SVK,317,1999,Slovakia
0,1,1,6,6.731485618,9,10.74520012,0.602100015,SVK,317,2000,Slovakia
0,2,1,10,6.730690806,9,10.7591061,0.598999977,SVK,317,2001,Slovakia
0,1,1,2,6.730532929,9,10.77826163,0.594699979,SVK,317,2002,Slovakia
0,1,1,4,6.73024707,9,10.80151032,0.592000008,SVK,317,2003,Slovakia
0,2,1,9,6.73015864,9,10.82385158,0.592199981,SVK,317,2004,Slovakia
0,1,1,12,6.73020124,9,10.85170436,0.593100011,SVK,317,2005,Slovakia
0,0,1,1,6.730221205,10,10.88710678,0.594699979,SVK,317,2006,Slovakia
0,1,1,1,6.730347926,10,10.93177206,0.597599983,SVK,317,2007,Slovakia
0,1,1,3,6.730720356,10,10.95533268,0.602500021,SVK,317,2008,Slovakia
0,1,1,8,6.731299085,10,10.93096881,0.605400026,SVK,317,2009,Slovakia
0,1,1,2,6.73170381,10,10.95512943,0.610400021,SVK,317,2010,Slovakia
1,1,0,0,7.754680047,10,12.25904649,0.940800011,ITA,325,1994,Italy
1,2,0,2,7.754686946,10,12.27140709,0.93900001,ITA,325,1995,Italy
1,2,0,13,7.754809002,10,12.27687293,0.933200002,ITA,325,1996,Italy
1,1,0,2,7.755038774,10,12.28475098,0.932099998,ITA,325,1997,Italy
1,1,0,3,7.755163738,10,12.29254403,0.930299997,ITA,325,1998,Italy
1,0,0,10,7.75523679,10,12.29954652,0.919399977,ITA,325,1999,Italy
1,3,0,17,7.755433541,10,12.31568912,0.897899985,ITA,325,2000,Italy
1,1,0,159,7.755677474,10,12.32408276,0.866599977,ITA,325,2001,Italy
1,1,0,19,7.756324209,10,12.3251851,0.831099987,ITA,325,2002,Italy
1,1,0,6,7.75825468,10,12.3257865,0.795400023,ITA,325,2003,Italy
1,2,0,26,7.761065359,10,12.33192508,0.760900021,ITA,325,2004,Italy
1,2,0,21,7.763199435,10,12.33546191,0.731400013,ITA,325,2005,Italy
1,1,0,19,7.764504749,10,12.34317021,0.706200004,ITA,325,2006,Italy
1,2,0,28,7.766697648,10,12.34958055,0.694100022,ITA,325,2007,Italy
1,2,0,40,7.769574715,10,12.34538353,0.689199984,ITA,325,2008,Italy
1,1,0,33,7.771553419,10,12.32181997,0.694199979,ITA,325,2009,Italy
1,3,0,104,7.772889271,10,12.32919849,0.70539999,ITA,325,2010,Italy
1,4,0,1,6.882260181,-7,10.38103696,0.0792,YSR,345,1995,Serbia
1,7,0,85,6.881829224,-7,10.39144783,0.073299997,YSR,345,1996,Serbia
1,4,0,68,6.880613599,-6,10.42158116,0.073899999,YSR,345,1997,Serbia
1,6,0,8,6.87896649,-6,10.43201027,0.078699999,YSR,345,1998,Serbia
1,8,0,213,6.877394442,-6,10.37576891,0.086099997,YSR,345,1999,Serbia
1,8,0,231,6.876006764,7,10.4082233,0.0995,YSR,345,2000,Serbia
1,7,0,59,6.875260009,7,10.42938247,0.118600003,YSR,345,2001,Serbia
1,3,0,11,6.87485982,7,10.45923595,0.135299996,YSR,345,2002,Serbia
1,2,0,28,6.87393591,6,10.47800057,0.151899993,YSR,345,2003,Serbia
1,5,0,15,6.872922578,6,10.51561235,0.166500002,YSR,345,2004,Serbia
1,3,1,5,6.871617822,6,10.55761383,0.171900004,YSR,345,2005,Serbia
1,3,1,0,6.869910156,6,10.57924872,0.179100007,YSR,345,2006,Serbia
1,2,1,0,6.868149272,8,10.60635166,0.188800007,SRB,345,2007,Serbia
1,1,1,0,6.866300456,8,10.63024409,0.1919,SRB,345,2008,Serbia
1,2,1,0,6.864558958,8,10.61821518,0.186299995,SRB,345,2009,Serbia
1,2,1,0,6.862813068,8,10.62137851,0.184100002,SRB,345,2010,Serbia
1,3,0,0,7.021723442,10,11.31378921,0.779200017,GRC,350,1994,Greece
1,3,0,5,7.023752454,10,11.32281243,0.796500027,GRC,350,1995,Greece
1,2,0,4,7.025666262,10,11.33506857,0.811200023,GRC,350,1996,Greece
1,2,0,12,7.027808494,10,11.35411997,0.822799981,GRC,350,1997,Greece
1,2,1,18,7.030215406,10,11.37071474,0.83950001,GRC,350,1998,Greece
1,0,1,27,7.0318808,10,11.38385664,0.834100008,GRC,350,1999,Greece
1,1,1,2,7.033657247,10,11.40055526,0.819999993,GRC,350,2000,Greece
1,1,1,6,7.035915076,10,11.41813716,0.816699982,GRC,350,2001,Greece
1,2,1,1,7.037507054,10,11.43484823,0.808499992,GRC,350,2002,Greece
1,1,1,26,7.038543468,10,11.45931256,0.799000025,GRC,350,2003,Greece
1,3,1,7,7.039617972,10,11.48075409,0.784699976,GRC,350,2004,Greece
1,2,1,26,7.040891536,10,11.48334762,0.738799989,GRC,350,2005,Greece
1,2,1,38,7.042195861,10,11.5072269,0.727800012,GRC,350,2006,Greece
1,3,1,44,7.043302259,10,11.52121787,0.694999993,GRC,350,2007,Greece
1,3,1,204,7.044455127,10,11.51975976,0.684800029,GRC,350,2008,Greece
1,4,1,115,7.045597437,10,11.50066726,0.692499995,GRC,350,2009,Greece
1,3,1,200,7.046157157,10,11.47619667,0.724399984,GRC,350,2010,Greece
1,5,0,0,6.926527188,8,10.49005597,0.611400008,BGR,355,1994,Bulgaria
1,4,0,4,6.924592847,8,10.50230329,0.602599978,BGR,355,1995,Bulgaria
1,3,0,13,6.922353061,8,10.50535295,0.594500005,BGR,355,1996,Bulgaria
1,4,0,61,6.919709087,8,10.50059833,0.575299978,BGR,355,1997,Bulgaria
1,3,0,0,6.916811029,8,10.52733165,0.561999977,BGR,355,1998,Bulgaria
1,4,0,4,6.914376164,8,10.48918856,0.551199973,BGR,355,1999,Bulgaria
1,3,0,3,6.912231199,8,10.50940797,0.539099991,BGR,355,2000,Bulgaria
1,4,0,6,6.903585994,9,10.5254807,0.52670002,BGR,355,2001,Bulgaria
1,3,0,0,6.894158769,9,10.55053049,0.522599995,BGR,355,2002,Bulgaria
1,2,0,5,6.890718663,9,10.57236545,0.526499987,BGR,355,2003,Bulgaria
1,3,1,1,6.887440621,9,10.59945137,0.535600007,BGR,355,2004,Bulgaria
1,3,1,2,6.884170482,9,10.62933617,0.550199986,BGR,355,2005,Bulgaria
1,2,1,3,6.88087199,9,10.65820969,0.569500029,BGR,355,2006,Bulgaria
1,2,1,6,6.877678699,9,10.68898917,0.591300011,BGR,355,2007,Bulgaria
1,2,1,13,6.874630287,9,10.71438469,0.611500025,BGR,355,2008,Bulgaria
1,2,1,26,6.871832209,9,10.69852413,0.632099986,BGR,355,2009,Bulgaria
1,2,1,2,6.868973355,9,10.70423684,0.651799977,BGR,355,2010,Bulgaria
1,1,1,0,7.356603467,5,11.01964792,0.472000003,ROM,360,1994,Romania
1,2,1,2,7.355724808,5,11.04590947,0.486999989,ROM,360,1995,Romania
1,2,1,0,7.354473477,8,11.06255566,0.508700013,ROM,360,1996,Romania
1,1,1,3,7.353223152,8,11.04097003,0.522099972,ROM,360,1997,Romania
1,2,1,5,7.352324249,8,11.03206244,0.537999988,ROM,360,1998,Romania
1,1,1,15,7.351642499,8,11.03042565,0.539300025,ROM,360,1999,Romania
1,2,1,27,7.351080348,8,11.04098189,0.534200013,ROM,360,2000,Romania
1,3,1,5,7.345020073,8,11.06307428,0.529399991,ROM,360,2001,Romania
1,2,1,4,7.337069639,8,11.08716005,0.533200026,ROM,360,2002,Romania
1,2,1,3,7.333937237,8,11.09721218,0.545899987,ROM,360,2003,Romania
1,2,1,3,7.331462687,9,11.14029116,0.568799973,ROM,360,2004,Romania
1,3,1,6,7.328780784,9,11.16010522,0.588500023,ROM,360,2005,Romania
1,2,1,11,7.326208012,9,11.19364488,0.60710001,ROM,360,2006,Romania
1,3,1,13,7.319792514,9,11.22397851,0.623399973,ROM,360,2007,Romania
1,3,1,6,7.312555506,9,11.26262667,0.637199998,ROM,360,2008,Romania
1,3,1,7,7.308937448,9,11.23797832,0.652499974,ROM,360,2009,Romania
1,3,1,33,7.306357916,9,11.22069634,0.669799984,ROM,360,2010,Romania
0,4,0,0,8.171246564,3,11.96271966,0.303299993,RUS,365,1994,Russia
0,3,0,21,8.171362857,3,11.9443415,0.306400001,RUS,365,1995,Russia
0,7,1,27,8.170731092,3,11.9277193,0.3134,RUS,365,1996,Russia
0,5,1,8,8.170013119,3,11.93375699,0.315299988,RUS,365,1997,Russia
0,5,1,50,8.16929431,3,11.91010711,0.317999989,RUS,365,1998,Russia
0,5,1,42,8.16795027,3,11.93704824,0.325199991,RUS,365,1999,Russia
0,5,1,47,8.16612377,6,11.9784412,0.335399985,RUS,365,2000,Russia
0,6,1,38,8.164281706,6,12.00004343,0.342599988,RUS,365,2001,Russia
0,7,1,24,8.162283685,6,12.01999231,0.350199997,RUS,365,2002,Russia
0,4,1,44,8.160313205,6,12.05058854,0.35710001,RUS,365,2003,Russia
0,6,1,136,8.158564675,6,12.08078517,0.362100005,RUS,365,2004,Russia
0,7,1,170,8.156907956,6,12.10772539,0.363900006,RUS,365,2005,Russia
0,6,1,115,8.155486429,6,12.14195433,0.363200009,RUS,365,2006,Russia
0,6,1,154,8.154743681,4,12.17738353,0.356900007,RUS,365,2007,Russia
0,7,1,75,8.154552842,4,12.1993986,0.351200014,RUS,365,2008,Russia
0,5,1,67,8.154683626,4,12.1641297,0.349299997,RUS,365,2009,Russia
0,7,1,225,8.15487857,4,12.18324706,0.352899998,RUS,365,2010,Russia
0,1,0,0,6.401528398,8,10.11412351,0.656199992,LVA,367,1994,Latvia
0,3,1,0,6.39533618,8,10.10624036,0.64200002,LVA,367,1995,Latvia
0,3,1,1,6.390444395,8,10.11715932,0.638100028,LVA,367,1996,Latvia
0,1,1,0,6.386115511,8,10.1543437,0.637600005,LVA,367,1997,Latvia
0,1,1,7,6.382020466,8,10.18114311,0.636900008,LVA,367,1998,Latvia
0,2,1,1,6.378485478,8,10.19325363,0.635699987,LVA,367,1999,Latvia
0,1,1,2,6.37429916,8,10.2168978,0.633099973,LVA,367,2000,Latvia
0,1,1,3,6.368690303,8,10.24350893,0.632300019,LVA,367,2001,Latvia
0,2,1,1,6.363644504,8,10.27336315,0.633700013,LVA,367,2002,Latvia
0,1,1,5,6.359447478,8,10.30853817,0.634500027,LVA,367,2003,Latvia
0,1,1,5,6.354707966,8,10.34333245,0.635500014,LVA,367,2004,Latvia
0,2,1,12,6.350015104,8,10.38765023,0.637600005,LVA,367,2005,Latvia
0,1,1,8,6.346031438,8,10.43643412,0.641499996,LVA,367,2006,Latvia
0,1,1,18,6.342486833,8,10.47786965,0.645699978,LVA,367,2007,Latvia
0,2,1,2,6.337922661,8,10.46308783,0.65140003,LVA,367,2008,Latvia
0,2,1,23,6.33075235,8,10.39638199,0.655700028,LVA,367,2009,Latvia
0,1,1,4,6.321713357,8,10.37650612,0.664900005,LVA,367,2010,Latvia
0,1,0,0,7.715343391,7,11.05114094,0.42050001,UKR,369,1994,Ukraine
0,4,0,3,7.711910933,7,10.99463529,0.404700011,UKR,369,1995,Ukraine
0,4,1,3,7.708056901,7,10.9488778,0.393299997,UKR,369,1996,Ukraine
0,2,1,3,7.704099918,7,10.93564954,0.386000007,UKR,369,1997,Ukraine
0,3,1,6,7.700218446,7,10.92731854,0.384900004,UKR,369,1998,Ukraine
0,2,1,10,7.69612345,7,10.92644908,0.383599997,UKR,369,1999,Ukraine
0,2,1,15,7.691751858,6,10.95134504,0.382299989,UKR,369,2000,Ukraine
0,4,1,204,7.687385049,6,10.98958238,0.382299989,UKR,369,2001,Ukraine
0,2,1,8,7.683069563,6,11.01180296,0.382200003,UKR,369,2002,Ukraine
0,2,1,19,7.67954554,6,11.0512799,0.381300002,UKR,369,2003,Ukraine
0,5,1,119,7.676250861,6,11.10091824,0.379999995,UKR,369,2004,Ukraine
0,4,1,17,7.673068391,6,11.1137462,0.379799992,UKR,369,2005,Ukraine
0,3,1,19,7.670132161,7,11.14491031,0.387899995,UKR,369,2006,Ukraine
0,2,1,57,7.66754027,7,11.17669595,0.394199997,UKR,369,2007,Ukraine
0,4,1,18,7.665188729,7,11.18658909,0.397399992,UKR,369,2008,Ukraine
0,4,1,19,7.663260755,7,11.11723814,0.400599986,UKR,369,2009,Ukraine
0,3,1,33,7.661535368,6,11.13358042,0.407000005,UKR,369,2010,Ukraine
0,1,0,0,7.009748256,7,10.37319074,0.333700001,BLR,370,1994,Belarus
0,1,0,0,7.008344629,0,10.32549875,0.232600003,BLR,370,1995,Belarus
0,3,0,34,7.006893708,-7,10.33749189,0.172199994,BLR,370,1996,Belarus
0,4,0,27,7.00505175,-7,10.3843771,0.152500004,BLR,370,1997,Belarus
0,3,0,16,7.002986341,-7,10.41940635,0.156900004,BLR,370,1998,Belarus
1,4,0,35,7.001159667,-7,10.43392688,0.158700004,BLR,370,1999,Belarus
1,3,0,36,6.99911357,-7,10.45841256,0.163200006,BLR,370,2000,Belarus
1,4,0,21,6.996885784,-7,10.4784642,0.164199993,BLR,370,2001,Belarus
1,3,0,7,6.994121214,-7,10.49984069,0.165800005,BLR,370,2002,Belarus
1,3,0,6,6.991081981,-7,10.52939975,0.167899996,BLR,370,2003,Belarus
1,3,0,49,6.988119357,-7,10.57647882,0.166199997,BLR,370,2004,Belarus
1,5,0,32,6.985153101,-7,10.61549615,0.163100004,BLR,370,2005,Belarus
1,3,0,117,6.982493933,-7,10.65688881,0.162400007,BLR,370,2006,Belarus
1,4,0,29,6.980501183,-7,10.69271866,0.160899997,BLR,370,2007,Belarus
1,4,0,35,6.979001065,-7,10.73490025,0.153500006,BLR,370,2008,Belarus
1,4,0,6,6.978032759,-7,10.73576796,0.139699996,BLR,370,2009,Belarus
1,5,0,41,6.977292892,-7,10.76837973,0.144899994,BLR,370,2010,Belarus
0,5,0,0,6.684493117,4,9.689318713,0.351599991,GEO,372,1994,Georgia
0,6,0,2,6.668173564,5,9.700466056,0.342700005,GEO,372,1995,Georgia
0,5,1,2,6.652410645,5,9.746570854,0.33950001,GEO,372,1996,Georgia
0,6,1,3,6.638480571,5,9.790007961,0.336899996,GEO,372,1997,Georgia
0,7,1,3,6.627735157,5,9.80328728,0.338099986,GEO,372,1998,Georgia
0,7,1,6,6.618800083,5,9.815572881,0.342200011,GEO,372,1999,Georgia
0,6,1,9,6.610354666,5,9.8234842,0.351900011,GEO,372,2000,Georgia
0,3,1,43,6.603617723,5,9.843868076,0.358700007,GEO,372,2001,Georgia
0,4,1,9,6.599721,5,9.867012823,0.360399991,GEO,372,2002,Georgia
0,3,1,194,6.596787923,5,9.912565499,0.359699994,GEO,372,2003,Georgia
0,4,1,55,6.594098501,7,9.937028575,0.357600003,GEO,372,2004,Georgia
0,4,1,19,6.591339462,7,9.976797813,0.3574,GEO,372,2005,Georgia
0,2,1,33,6.588870564,7,10.01589361,0.364199996,GEO,372,2006,Georgia
0,4,1,224,6.586605081,6,10.06735082,0.366100013,GEO,372,2007,Georgia
0,4,1,71,6.585285736,6,10.07772954,0.370099992,GEO,372,2008,Georgia
0,3,1,171,6.581428397,6,10.06157894,0.375200003,GEO,372,2009,Georgia
0,2,1,18,6.578260326,6,10.08790578,0.382600009,GEO,372,2010,Georgia
1,5,0,0,6.880642126,-3,10.03184103,0.1303,AZE,373,1994,Azerbaijan
1,5,0,0,6.885643872,-6,9.97730962,0.111100003,AZE,373,1995,Azerbaijan
0,4,0,2,6.890029586,-6,9.982919063,0.100500003,AZE,373,1996,Azerbaijan
0,5,0,0,6.894219111,-6,10.00740473,0.0942,AZE,373,1997,Azerbaijan
0,5,1,29,6.898341166,-7,10.04879742,0.091499999,AZE,373,1998,Azerbaijan
0,4,1,10,6.902152528,-7,10.0798017,0.0933,AZE,373,1999,Azerbaijan
0,3,1,61,6.905720344,-7,10.12551576,0.097000003,AZE,373,2000,Azerbaijan
0,4,1,28,6.90908511,-7,10.16651345,0.099200003,AZE,373,2001,Azerbaijan
0,3,1,32,6.912325701,-7,10.20568523,0.100299999,AZE,373,2002,Azerbaijan
0,4,1,68,6.915616137,-7,10.24789954,0.100000001,AZE,373,2003,Azerbaijan
0,5,1,9,6.919418069,-7,10.28633609,0.101899996,AZE,373,2004,Azerbaijan
0,5,1,90,6.923857712,-7,10.39341555,0.103,AZE,373,2005,Azerbaijan
0,6,1,6,6.928628813,-7,10.52202871,0.103799999,AZE,373,2006,Azerbaijan
0,6,1,6,6.933553085,-7,10.62054512,0.103200004,AZE,373,2007,Azerbaijan
0,6,1,9,6.942672635,-7,10.66426663,0.103600003,AZE,373,2008,Azerbaijan
0,5,1,7,6.951689233,-7,10.70316286,0.1083,AZE,373,2009,Azerbaijan
0,5,1,5,6.956856415,-7,10.72347787,0.113899998,AZE,373,2010,Azerbaijan
0,0,0,0,6.943531365,10,11.50391864,0.97240001,SWE,380,1994,Sweden
0,0,0,0,6.945810125,10,11.52094444,0.97329998,SWE,380,1995,Sweden
0,0,0,0,6.946501292,10,11.52790173,0.972800016,SWE,380,1996,Sweden
0,0,0,0,6.946749979,10,11.54115722,0.97240001,SWE,380,1997,Sweden
0,2,0,0,6.946991065,10,11.55927926,0.972500026,SWE,380,1998,Sweden
0,0,0,2,6.947329498,10,11.57761012,0.972800016,SWE,380,1999,Sweden
0,0,0,1,6.948026869,10,11.59828043,0.974600017,SWE,380,2000,Sweden
0,1,0,6,6.949192821,10,11.6046094,0.975199997,SWE,380,2001,Sweden
0,0,0,3,6.950606181,10,11.6140436,0.974600017,SWE,380,2002,Sweden
0,0,0,2,6.95222216,10,11.62368337,0.97420001,SWE,380,2003,Sweden
0,1,0,2,6.953930236,10,11.64207655,0.972199976,SWE,380,2004,Sweden
0,0,0,0,6.955667165,10,11.65447496,0.970700026,SWE,380,2005,Sweden
0,1,0,3,6.958110002,10,11.67401652,0.968500018,SWE,380,2006,Sweden
0,1,0,0,6.961330524,10,11.68866716,0.966499984,SWE,380,2007,Sweden
0,1,0,7,6.964713822,10,11.68761367,0.96390003,SWE,380,2008,Sweden
0,1,1,5,6.968413596,10,11.66881348,0.959900022,SWE,380,2009,Sweden
0,1,1,0,6.972116063,10,11.69489376,0.955799997,SWE,380,2010,Sweden
0,0,0,0,6.637150667,10,11.46935508,0.980400026,NOR,385,1994,Norway
0,0,0,0,6.639405201,10,11.48703792,0.981299996,NOR,385,1995,Norway
0,0,0,0,6.64160656,10,11.50834249,0.98119998,NOR,385,1996,Norway
0,0,0,1,6.643961391,10,11.530708,0.981100023,NOR,385,1997,Norway
0,0,0,0,6.646547226,10,11.54195846,0.980700016,NOR,385,1998,Norway
0,0,0,1,6.649521098,10,11.55061354,0.980499983,NOR,385,1999,Norway
0,0,0,1,6.652339864,10,11.56431328,0.979700029,NOR,385,2000,Norway
0,0,1,0,6.654537598,10,11.57323259,0.979099989,NOR,385,2001,Norway
0,0,1,0,6.656879708,10,11.57946805,0.977599978,NOR,385,2002,Norway
0,0,1,5,6.659426987,10,11.58340283,0.977100015,NOR,385,2003,Norway
0,0,1,0,6.661993367,10,11.60030843,0.975899994,NOR,385,2004,Norway
0,0,1,1,6.66495123,10,11.611564,0.974099994,NOR,385,2005,Norway
0,0,1,6,6.668449006,10,11.62186251,0.971499979,NOR,385,2006,Norway
0,0,1,3,6.672942801,10,11.63467573,0.969399989,NOR,385,2007,Norway
0,0,1,1,6.678355556,10,11.63673957,0.966899991,NOR,385,2008,Norway
0,1,1,9,6.683832563,10,11.62917404,0.963800013,NOR,385,2009,Norway
0,0,1,1,6.689242422,10,11.63221122,0.960500002,NOR,385,2010,Norway
0,5,0,0,7.034967659,-7,10.48107272,0.0394,CUB,40,1994,Cuba
0,5,0,3,7.036958164,-7,10.4916152,0.038400002,CUB,40,1995,Cuba
0,5,0,0,7.038989255,-7,10.52439005,0.038600001,CUB,40,1996,Cuba
0,5,0,0,7.040987102,-7,10.53631313,0.0405,CUB,40,1997,Cuba
0,4,0,1,7.042917616,-7,10.53700375,0.043099999,CUB,40,1998,Cuba
0,5,0,2,7.044722768,-7,10.56308228,0.0462,CUB,40,1999,Cuba
0,4,0,6,7.04635584,-7,10.58803876,0.051800001,CUB,40,2000,Cuba
0,4,0,3,7.047845774,-7,10.60165546,0.058200002,CUB,40,2001,Cuba
0,3,0,2,7.04920449,-7,10.60779971,0.067299999,CUB,40,2002,Cuba
0,4,0,7,7.05034816,-7,10.62396669,0.075099997,CUB,40,2003,Cuba
0,4,0,13,7.051166613,-7,10.6483314,0.087899998,CUB,40,2004,Cuba
0,4,0,8,7.051599403,-7,10.69444266,0.106600001,CUB,40,2005,Cuba
0,4,0,4,7.051586523,-7,10.743916,0.133200005,CUB,40,2006,Cuba
0,4,0,6,7.051195834,-7,10.77436244,0.155000001,CUB,40,2007,Cuba
0,5,0,9,7.05064926,-7,10.79188337,0.168200001,CUB,40,2008,Cuba
0,4,0,3,7.050252466,-7,10.79814101,0.178299993,CUB,40,2009,Cuba
0,4,0,14,7.050218539,-7,10.80840005,0.189400002,CUB,40,2010,Cuba
1,1,0,0,5.646355686,10,9.00883276,0.764900029,CPV,402,2002,Cape Verde
1,1,0,0,5.659552076,10,9.068771576,0.841400027,CPV,402,2004,Cape Verde
1,1,0,1,5.665611006,10,9.097799891,0.868799984,CPV,402,2005,Cape Verde
1,1,0,0,5.671330234,10,9.131158298,0.89380002,CPV,402,2006,Cape Verde
1,1,0,0,5.676748464,10,9.192500259,0.907100022,CPV,402,2007,Cape Verde
1,1,0,0,5.682002395,10,9.220463239,0.911599994,CPV,402,2008,Cape Verde
1,1,0,0,5.687235468,10,9.214910502,0.907000005,CPV,402,2009,Cape Verde
1,1,0,0,5.692542013,10,9.221234424,0.90109998,CPV,402,2010,Cape Verde
0,8,0,0,6.880946146,7,9.710953983,0.123000003,HTI,41,1994,Haiti
0,8,1,2,6.888993552,7,9.751942616,0.138799995,HTI,41,1995,Haiti
0,2,1,4,6.89692858,7,9.769563414,0.151700005,HTI,41,1996,Haiti
0,3,1,8,6.904754808,7,9.781153791,0.160500005,HTI,41,1997,Haiti
0,3,1,1,6.912470761,7,9.790527512,0.165999994,HTI,41,1998,Haiti
0,5,1,15,6.9200741,2,9.802141289,0.167600006,HTI,41,1999,Haiti
0,6,1,8,6.9275657,-2,9.805903565,0.172800004,HTI,41,2000,Haiti
0,3,1,14,6.934943577,-2,9.801344054,0.176400006,HTI,41,2001,Haiti
0,4,1,2,6.942213984,-2,9.800250582,0.1796,HTI,41,2002,Haiti
0,5,1,84,6.949395082,-2,9.80182768,0.184900001,HTI,41,2003,Haiti
0,6,1,129,6.956508287,0,9.786251973,0.191100001,HTI,41,2004,Haiti
0,6,1,27,6.963565336,3,9.79402113,0.199399993,HTI,41,2005,Haiti
0,6,1,16,6.970569314,5,9.80368114,0.209299996,HTI,41,2006,Haiti
0,4,1,6,6.977509971,5,9.817963376,0.215499997,HTI,41,2007,Haiti
0,3,1,25,6.98437337,5,9.821613201,0.2183,HTI,41,2008,Haiti
0,3,1,9,6.991139474,5,9.834801294,0.219899997,HTI,41,2009,Haiti
0,3,1,66,6.997793487,0,9.82102469,0.217899993,HTI,41,2010,Haiti
1,3,0,0,6.885570796,5,10.37629617,0.414999992,DOM,42,1994,Dominican Republic
1,6,0,2,6.893164932,5,10.40031129,0.418099999,DOM,42,1995,Dominican Republic
1,4,0,1,6.90051804,8,10.42552629,0.429800004,DOM,42,1996,Dominican Republic
1,4,0,20,6.907648169,8,10.46249542,0.444700003,DOM,42,1997,Dominican Republic
1,4,0,3,6.914577222,8,10.49071876,0.459100008,DOM,42,1998,Dominican Republic
1,6,0,6,6.921336975,8,10.51577893,0.471300006,DOM,42,1999,Dominican Republic
1,4,0,1,6.927951139,8,10.53556698,0.474299997,DOM,42,2000,Dominican Republic
1,4,0,2,6.934427797,8,10.54611928,0.474900007,DOM,42,2001,Dominican Republic
1,4,0,0,6.940764191,8,10.56521522,0.473699987,DOM,42,2002,Dominican Republic
1,3,0,31,6.946958827,8,10.55933121,0.474599987,DOM,42,2003,Dominican Republic
1,4,0,8,6.953007552,8,10.57035213,0.472900003,DOM,42,2004,Dominican Republic
1,4,0,2,6.958910464,8,10.60948154,0.475199997,DOM,42,2005,Dominican Republic
1,4,0,3,6.964669023,8,10.64760217,0.473800004,DOM,42,2006,Dominican Republic
1,5,0,1,6.970293911,8,10.67867095,0.471599996,DOM,42,2007,Dominican Republic
1,4,0,3,6.975802754,8,10.69239065,0.469199985,DOM,42,2008,Dominican Republic
1,4,0,7,6.981217561,8,10.69648043,0.4736,DOM,42,2009,Dominican Republic
1,4,0,3,6.986553234,8,10.73126786,0.484400004,DOM,42,2010,Dominican Republic
1,2,0,0,6.970108739,7,9.673708188,0.342200011,MLI,432,1994,Mali
1,4,0,0,6.981621704,7,9.67768983,0.350699991,MLI,432,1995,Mali
1,4,1,0,6.99288788,7,9.707299972,0.35710001,MLI,432,1996,Mali
1,0,1,5,7.004079133,6,9.727781515,0.359100014,MLI,432,1997,Mali
1,1,1,1,7.015383272,6,9.759479417,0.355100006,MLI,432,1998,Mali
1,2,1,0,7.027061451,6,9.783558281,0.355399996,MLI,432,1999,Mali
1,1,1,0,7.039273099,6,9.783293998,0.353100002,MLI,432,2000,Mali
1,2,1,0,7.051985568,6,9.845410377,0.351700008,MLI,432,2001,Mali
1,0,1,1,7.065089765,7,9.858695615,0.34799999,MLI,432,2002,Mali
1,0,1,0,7.078554505,7,9.896596159,0.340499997,MLI,432,2003,Mali
1,1,1,0,7.092337047,7,9.903318846,0.337700009,MLI,432,2004,Mali
1,0,1,0,7.10637845,7,9.930810188,0.328399986,MLI,432,2005,Mali
1,1,1,0,7.120685057,7,9.950599993,0.327699989,MLI,432,2006,Mali
1,2,1,0,7.135179228,7,9.965513558,0.333200008,MLI,432,2007,Mali
1,3,1,0,7.149637097,7,9.985764524,0.335000008,MLI,432,2008,Mali
1,3,1,0,7.163800088,7,10.00562436,0.346199989,MLI,432,2009,Mali
1,3,1,0,7.177517829,7,10.0285204,0.362500012,MLI,432,2010,Mali
1,0,1,0,6.756956957,6,9.546340592,0.49180001,BEN,434,1994,Benin
1,2,1,0,6.771260939,6,9.571831602,0.485000014,BEN,434,1995,Benin
1,0,1,1,6.784920907,6,9.590217015,0.477100015,BEN,434,1996,Benin
1,0,1,0,6.798072974,6,9.614434504,0.478100002,BEN,434,1997,Benin
1,0,1,0,6.810922068,6,9.631305003,0.474700004,BEN,434,1998,Benin
1,1,1,3,6.823741375,6,9.653904293,0.463499993,BEN,434,1999,Benin
1,0,1,0,6.8367007,6,9.67863615,0.446500003,BEN,434,2000,Benin
1,1,1,0,6.84983281,6,9.701189928,0.434799999,BEN,434,2001,Benin
1,1,1,0,6.863048752,6,9.720906211,0.428600013,BEN,434,2002,Benin
1,1,1,0,6.876249892,6,9.735611705,0.417699993,BEN,434,2003,Benin
1,2,1,1,6.889301927,6,9.75443544,0.397000015,BEN,434,2004,Benin
1,1,1,0,6.902123965,6,9.761805831,0.38530001,BEN,434,2005,Benin
1,1,1,1,6.914707843,7,9.778617848,0.375800014,BEN,434,2006,Benin
